,title,label
1423,io.netty.buffer.ByteBufInputStream Buffer Leak Netty 4.0.21-Final,BUG
1424,Epoll transport may cause StackOverflow when write many buffers via writev(...),BUG
1425,Missing ensureAccessible() may cause SEGFAULT the JVM,BUG
1426,CancelledKeyException after selector rebuild,BUG
1427,Could not find class 'sun.misc.Cleaner' on android,BUG
1428,Could not find class 'sun.nio.ch.DirectBuffer' on android ,BUG
1429,LocalServerChannel.doClose() throws NPE when localAddress == null,BUG
1430,Write to LITTLE_ENDIAN buffer in encoder is broken,BUG
1431,AbstractBootstrap.bind(...) should use correct EventLoop to notify on late registration,BUG
1432,Inconsistent Little Endian Buffer Contents in 4.0.20.Final When Unsafe Enabled,BUG
1433,"UnpooledUnsafeDirectByteBuf.setBytes(int,ByteBuf,int,int) fails to use fast-path when src has array",BUG
1434,JdkZlibDecoder fails to decode message,BUG
1435,  Performance of HashedWheelTimer in Netty 4.0.19 was way much better than 4.0.20,BUG
1436,Possible DoS by CPU exhaustion when using malicious SSL packets,BUG
1437,Could not find artifact native-src,BUG
1438,NioEventLoop takes too long to shut dowm,BUG
1439,Netty has error when parses Multipart-mixed POST HTTP request in case of entity ends with odd number of 0x0D ,BUG
1440,DefaultAttributeMap infinite loop,BUG
1441,Lingering `ThreadLocals` after graceful shutdown,BUG
1442,thread cache eviction task can erroneously prevent jvm from exiting,BUG
1443,Hide InternalLogger from Http2FrameLogger,BUG
1444,Possible EpollSocketChannel bug,BUG
1445,Resource leak in Http2 codec,BUG
1446,Is it a bug of DefaultChannelPipeline.firstContext?,BUG
1447,"epoll native transport is not working, nio version works OK ",BUG
1448,Incorrect port check in Socks ,BUG
1449,Netty 4: NioEventLoop strarts friquent (infinit?) selector rebuild on unexpected interruption of it's thread,BUG
1450,"not sure about SingleThreadEventLoop.register(Channel, ChannelPromise)",BUG
1451,RuntimeException during AbstractEpollUnsafe.clearEpollIn0(),BUG
1452,ThreadLocalRandom enters a tight loop if the initialization thread is interrupted.,BUG
1453,Use a better default value for server socket backlog,BUG
1454,Manual Channel.read() may not work with OioSocketChannel/OioServerSocketChannel,BUG
1455,ClosedChannelException in doRegister() of LocalChannel,BUG
1456,Potential data corruption in EpollSocketChannel,BUG
1457,SelectedSelectionKeySet may hold strong reference to SelectionKey after Channel is closed,BUG
1458,Native.epollCreate(...) fails on kernel < 2.6.27,BUG
1459,Netty3 NioWorker spin infinitely in write loop,BUG
1460,EpollSocketChannel#remoteAddress0() is always null？,BUG
1461,SslHandler.safeClose(...) may not notify the ChannelPromise,BUG
1462,TL cache for PooledByteBufAllocator is not always a win,BUG
1463,AbstractConstant compareTo inconsistancy,BUG
1464,"""Promise already done"" warning when cancelling ChannelFuture returned by bootstrap.connect()",BUG
1465,Resolve naming convention clashes between message types,BUG
1466,SSLEngine is closing / closed Exception,BUG
1467,Nettty must not use unreliable and time consuming logic to compute channel id by default,BUG
1468,Netty 4.0.15 no longer works on Android,BUG
1469,CastClassException when using ChannelGroup.close().addListener(),BUG
1470,Conversion from read only NIO buffer to ByteBuf and back via nioBuffer() results in BufferUnderflow,BUG
1471,JdkZlibEncoder produces illegal GZIP stream if the content length is 0,BUG
1472,Shutdown fails with native epoll,BUG
1473,Investigate failures in LocalTransportThreadModelTest.testStagedExecution() ,BUG
1474,NPE in HttpContentDecoder,BUG
1475,NPE when using epoll transport,BUG
1476,AppendableCharSequence private constructor does not set correct position,BUG
1477,ChunkedWriteHandler sometimes fails to fulfill a promise correctly,BUG
1478,ChannelTrafficShapingHandler may corrupt inbound data stream,BUG
1479,QueryStringDecoder.decodeComponent loop termination,BUG
1480,IpFilteringHandlerImpl supress upstream events for close,BUG
1481,DefaultPromise.setUncancellable() violates its contract,BUG
1482,The new SslHandler does not work with OpenSSLEngine from: org.apache.tomcat.jni.ssl,BUG
1483,HttpVersion.valueOf(...) should not convert to uppercase,BUG
1484,Missing duplicate() override declaration in HttpContent subinterfaces.,BUG
1485,EmbeddedChannel should allow an empty handler list on construction ,BUG
1486,CompositeByteBuffer has no advanced leak reporting.,BUG
1487,Web Socket server leaks a buffer during a handshake,BUG
1488,Race condition in AbstractReferenceCountedByteBuf and AbstractReferenceCounted,BUG
1489,DefaultHttpRequest instead of FullHttpRequest with HttpObjectAggregator,BUG
1490,Fix copyright issue in SocksCommonUtils,BUG
1491, [websocket] Message get lost when Netty's read the Handshake and First message in single Selector read,BUG
1492,Server sending websocket frame too quickly after upgrade causes client disconnect,BUG
1493,[netty-5.0.0.Alpha1] ThreadLocalRandom.current() clears thread's interrupt status,BUG
1494,Netty 3.9.0: Can't get ChannelFutureProgressListener.operationProgressed to work w/ custom FileRegion,BUG
1495,NullPointerException in LocalTransport,BUG
1496,Resource Leak while running HTTP upload example under unnormal conditions,BUG
1497,HttpPostRequestEncoder encodes a malformed request for mixed mode,BUG
1498,HttpPostRequestEncoder encodes a malformed request for mixed mode,BUG
1499,SimpleChannelUpstreamHandler.channelConnected misleading documentation (Netty 3.9),BUG
1500,"""mvn clean package"" testsuite fail on Windows",BUG
1501,Netty 5.0.0 Alpha1 can't be used on Android,BUG
1502,NPE in HttpObjectAggregator,BUG
1503,"Run  HTTP upload example, HttpUploadClient throws exception",BUG
1504,Issue on SslHandler with Netty 3.9.0,BUG
1505,netty using nativememory and it is not releasing,BUG
1506,Deadlock when use SslHandler with SPDY,BUG
1507,NPE in AbstractNioUnsafe.finishConnect,BUG
1508,Lingering `GlobalEventExecutor` after graceful shutdown,BUG
1509,SslHandler is generating unecessaries 1 byte length MessageEvents,BUG
1510,HttpHeaders.names() should not use TreeSet,BUG
1511,Potential issues in Netty 3.8's Spdy implementation?,BUG
1512,ChannelGroup.flushAndWrite() should be renamed to writeAndFlush(),BUG
1513,NPE during AbstractOioByteChannel.doWrite(...),BUG
1514,Confusing exception when channel registration fails,BUG
1515,"about: ReplayingDecoderBuffer.bytesBefore(int length, byte value)",BUG
1516,HttpObjectDecoder issue: about readFixedLengthContent,BUG
1517,ChannelInitializer raises NoSuchElementException when the channel is closed early,BUG
1518,PlatformDependent.isRoot0() fails on solaris,BUG
1519,IdleStateHandler uses & in handlerAdded(...),BUG
1520,JDKZlibEncoder hangs (fails to flush) on large messages,BUG
1521,OioSocketChannel.close(...) and OioDatagramChannel.close(...) may interrupt wrong thread,BUG
1522,HttpContentEncoder not handle HttpMessage/HttpContent combos correctly,BUG
1523,jboss-beans.xml in the netty jar,BUG
1524,IllegalStateException in the selector loop when a connection attempt is cancelled.,BUG
1525,Allow (optional) notification when reading with no data available,BUG
1526,Empty HTTP header value not supported,BUG
1527,WebSocket08FrameDecoder channelInactive throws IndexOutOfBoundsException,BUG
1528,"After the channel closes, client not always receives last part of data.",BUG
1529,operationProgressed method is not called when HttpPostRequestEncoder object is write to channel ,BUG
1530,WebSocketClientHandshaker.handshakeComplete should be volatile ? ,BUG
1531,websocket: an exception could be raised if the client sends message after it thinks the handshake is complete,BUG
1532,ByteBuf.nioBuffer(...) should only expose the sub-region of the buffer,BUG
1533,Instrumentation of SelectorUDT by NioEventLoop fails because of name mismatch,BUG
1534,EmbeddedChannel should allow an empty handler list on construction,BUG
1535,ChunkedWriteHandler should not call fireExceptionCaught,BUG
1536,The promise of the outbound operation that causes a channel closure should be notified before channelInactive(),BUG
1537,ArrayIndexOutOfBoundsException in ChannelOutboundBuffer,BUG
1538,Major performance regression from Netty 3 to Netty 4 when using OIO,BUG
1539,WebSocket08FrameDecoder does not correctly validate CloseFrames,BUG
1540,WebSocket08FrameDecoder leaks ByteBuf when payload is masked,BUG
1541,AbstractByteBuf.readByte() does not throw IndexOutOfBoundException,BUG
1542,WebSocket08FrameDecoder may leak memory if channel is closed before the full frame was received,BUG
1543,Data corruption when duplicate/slice buffers and use on different EventLoops ,BUG
1544,UnpooledDirectByteBuf.nioBuffer(...) broken,BUG
1545,QueryStringDecoder replace all ; using &,BUG
1546,Using DatagramChannel.write(...) without bind the channel fails.,BUG
1547,SslHandler silently errors when write() is called with something other than a ByteBuf,BUG
1548,SslHandler throws UnsupportedOperationException when writing a CompositeByteBuf,BUG
1549,AttributeKey (and UniqueName) is not friendly to dynamic class loading,BUG
1550,The future returned by SslHandler.handshake() does not complete,BUG
1551,CompositeByteBuf.removeComponent(lastIndex) throws IndexOutOfBoundException if components left,BUG
1552,Investigate performance issue with the UDP transport,BUG
1553,WebSocket Handshaker should remove compressor and decompressor from pipeline.,BUG
1554,HttpContentEncoder must pass through messages as it is when encoding is not needed / possible,BUG
1555,Deadlock for SSL connections when closing during an exception handler,BUG
1556,Race condition with SslHandler,BUG
1557,GenericProgressiveFutureListener.operationProgress isn't notified of all the bytes,BUG
1558,DuplicatedByteBuf not correctly expand capacity,BUG
1559,internalNioBuffer(...) lead to races when using from derived ByteBuf implementations,BUG
1560,Internal buffer capacity increase shouldn't discard read bytes,BUG
1561,LengthFieldBasedFrameDecoder produces IllegalArgumentException when frame is too big,BUG
1562,AbstractByteBuf.skipBytes(..) accept negative value and so set the readerIndex to a negative value,BUG
1563,PlatformDependent.freeDirectBuffer(..) uses always Unsafe even if the user specified to not use it,BUG
1564,IndexOutOfBoundException with direct buffer and gathering writes,BUG
1565,Cannot call public methods in AbstractBootstrap via reflection,BUG
1566,SwappedByteBuf order(ByteOrder endianness) issue,BUG
1567,io.netty.channel.ChannelOutboundBuffer.addMessage throws java.lang.ArrayIndexOutOfBoundsException,BUG
1568,Test failure: io.netty.channel.ReentrantChannelTest.testFlushInWritabilityChanged,BUG
1569,LocalAddress's can collide in a multi-client setup,BUG
1570,ChannelOutboundBuffer does not null out nioBuffers[] on close,BUG
1571,HttpObjectAggregator does not send 100 Continue when using HttpServerCodec,BUG
1572,java.lang.IllegalArgumentException when gathering write a DuplicatedByteBuf,BUG
1573,MixedFileUpload leaks resources,BUG
1574,ByteToMessageDecoder and ReplayingDecoder miss to recycle list in channelInactive(..),BUG
1575,ChunkedWriteHandler.doFlush(...)  should not call fireExceptionCaught(..),BUG
1576,ByteArrayDecoder breaks when using pooled heap buffers,BUG
1577,Allow to use ChannelOption for set / get MessageSizeEstimator ,BUG
1578,Missing duplicate() override declaration in HttpContent subinterfaces.,BUG
1579,SwappedByteBuf.readSlice(int) not respect ByteOrder,BUG
1580,Intermittent dead lock when java.util.logging uses a LoggingHandler writtin on top of Netty.,BUG
1581,WRITE_BUFFER_HIGH_WATER_MARK not supported anywhere?,BUG
1582,"HttpHeaders.get documented to return the first entry, but actually return the last one",BUG
1583,SocketConnectionAttemptTest.testConnectCancellation() sometimes fails,BUG
1584,HttpVersion.valueOf(...) should not convert to uppercase,BUG
1585,ChannelOutboundBuffer OOM Bug,BUG
1586,Call to flush squashed by reentrancy check,BUG
1587,AbstractTrafficShapingHandler does not notify ChannelPromise on delayed writes,BUG
1588,ByteToMessageDecoder can pass a released buffer to PortUnificationServerHandler,BUG
1589,AbstractTrafficShapingHandler is crashing ClassCastException with UDP (v4.0.4.Final),BUG
1590,Remove AbstractChannel#doPreClose(),BUG
1591,HttpContentDecoder and HttpContentEncoder drop trailing headers,BUG
1592,IndexOutOfBoundsException in FullHttpResponse.copy() (using CompositeByteBuf),BUG
1593,NPE in 4.0.4.Final,BUG
1594,SpdyOrHttpChooser not buffer data correctly during protocol detection,BUG
1595,IllegalStateException trigged from ChannelOutboundBuffer#recycle,BUG
1596,Channel Registration/Deregistration,BUG
1597,ChannelOutboundBuffer.remove(...) must decrementPendingOutboundBytes(..) as last call,BUG
1598,the getBytes may should not throw ReadOnlyBufferException ,BUG
1599,"Spurious ""LEAK: ByteBuf was GC'd before being released correctly"" message?",BUG
1600,Resource Leak,BUG
1601,ChannelOutboundBuffer#addMessage may produce writes out of order,BUG
1602,SpdyHttpEncoder does not correctly set isLast() when sending a FullHttpMessage,BUG
1603,IdleStateEvent failed to be triggered on OioSocketChannel,BUG
1604,AbstractChannel.java can prevent reentry to flush0(),BUG
1605,SSLHandler CloseNotifyListener notified twice,BUG
1606,GlobalEventExecutor.execute() sometimes has a stalled pending task.,BUG
1607,StackOverflow,BUG
1608,ChannelOutboundBuffer.fail() can release the currentMessageList multiple times.,BUG
1609,AbstractChannel.flush0 should wait to notify promises.,BUG
1610,IllegalStateException when failing outbound buffer,BUG
1611,Bug in ByteBufInputStream.readLine(),BUG
1612,Data structure corruption and resource leak in ChannelOutboundBuffer,BUG
1613,HttpObjectEncoder throws IllegalStateException if an empty HttpContent is written,BUG
1614,channelRead0 is a stupid name (SimpleChannelInboundHandler),BUG
1615,SpdySessionHandler pending writes broken,BUG
1616,WebSocketUtil.base64(..) leaks resources,BUG
1617,"Http server crashes with ""java.io.IOException: Too many open files"" when hit by multiple requests",BUG
1618,ProgressivePromise is not respected,BUG
1619,HttpPostRequestDecoder fails to parse upload via phonegap/andoid,BUG
1620,java.lang.OutOfMemoryError: Direct buffer memory,BUG
1621,NullPointerExceptions in ChannelOutboundBuffer.fail(),BUG
1622,ChunkedWriteHandler.discard(..) must not call fireExceptionCaught(...),BUG
1623,SSLException already being thrown after the channel is unregistered.,BUG
1624,Getting NoSuchElementExceptions when removing an element from the pipeline.,BUG
1625,HttpContentEncoder should not remove Content-Length when acting as a passthrough.,BUG
1626,SpdyHttpDecoder broken,BUG
1627,DefaultChannelGroup.close() calls ServerChannel.close().awaitUninterruptibly() ,BUG
1628,Resource leak in the codec framework when a user implementation raises an exception.,BUG
